Tag,chronology,chronology_status,chronology_notes,Quadrat,DBH,Latin,Date_Collected,Date_Mounted,Date_First_Measured,number_of_rings,Duplicate,Notes
192239,QUVE,included,,1919,279.1,Quercus velutina,8/3/2010,8/4/2010,9/20/2010,80,0,"9/20/10, JM: 80 rings, 2009-1930."
192283,CAOVL,NA,core not measured,1921,244.8,Carya ovalis,8/3/2010,8/5/2010,,,0,
192316,ULRU,included,,1923,153.8,Ulmus rubra,8/10/2010,8/26/2010,10/8/2010,86,0,"8/26/10, JM: I think core was placed into the straw backwards. Bark not at the bark end. But I believe that the final piece of core was placed before the bark; 10/8/10, JM: 86 rings, 2009-1924."
192517,ULRU,included,,1927,191.9,Ulmus rubra,8/3/2010,8/4/2010,10/8/2010,73,0,"10/8/10, JM: 73 rings, 2009-1937."
192588,JUNI,included,outer rings missing,1932,258.8,Juglans nigra,8/3/2010,8/5/2010,1/11/2011,73,0,"1/11/11, JM: 73 rings, 2009-1937."
192625,CAGL,NA,core not measured,1926,210.2,Carya glabra,8/3/2010,8/4/2010,,,0,
192641,FRAM,included,low correlation,1927,216.3,Fraxinus americana,8/3/2010,8/6/2010,1/4/2011,95,0,"1/4/11, JM: 95 rings, 2009-1915. First 32 years narrow."
192678,ULRU,included,,1929,160,Ulmus rubra,8/3/2010,8/4/2010,10/7/2010,78,0,"10/7/10, JM: 78 rings, 2009-1932."
192697,FRAM,included,,1932,381.3,Fraxinus americana,8/3/2010,8/4/2010,1/3/2011,73,0,"1/3/11, JM: 73 rings, 2009-1937."
192700,ULRU,included,,1932,244.6,Ulmus rubra,8/3/2010,8/5/2010,10/8/2010,81,0,"10/8/10, JM: 81 rings, 2009-1929."
192707,FRAM,included,low correlation,1932,348,Fraxinus americana,8/3/2010,8/4/2010,1/4/2011,75,0,"1/4/11, JM: 75 rings, 2009-1935."
200038,LITU,included,,2001,819.5,Liriodendron tulipifera,8/9/2010,10/25/2010,11/12/2010,55,0,"11/12/10, JM: 55 rings, 2009-1955."
200168,LITU,included,,2002,423.1,Liriodendron tulipifera,8/9/2010,8/25/2010,10/6/2010,60,0,"10/6/10, JM: 60 rings, 2009-1950."
200382,JUNI,included,,2003,298.1,Juglans nigra,8/9/2010,8/26/2010,1/11/2011,57,0,"1/11/11, JM: 57 rings, 2009-1953."
200389,LITU,included,,2003,329.5,Liriodendron tulipifera,8/9/2010,8/26/2010,10/6/2010,60,0,"10/6/10, JM: 60 rings, 2009-1950."
200577,JUNI,included,,2007,535.2,Juglans nigra,8/9/2010,8/27/2010,1/7/2011,100,0,"1/7/11, JM: 100 rings, 2009-1910. "
200812,JUNI,rejected,"error in meaurement. First 30 years on core are narrow, but first 30 years measured are very wide. Do not use.",2008,540.7,Juglans nigra,8/9/2010,8/26/2010,1/7/2011,95,0,"1/7/11, JM: 95 rings, 2009-1915. First 30 rings narrow and difficult to see boundaries."
200825,LITU,included,adjusted -1,2008,289.8,Liriodendron tulipifera,8/9/2010,8/25/2010,10/6/2010,65,0,"10/6/10, JM: 65 rings, 2009-1945; 12/8/10, JM: same ring count, re-measured, improved correlation by .03."
200988,LITU,included,,2010,361.7,Liriodendron tulipifera,8/3/2010,8/10/2010,10/6/2010,56,0,"10/6/10, JM: 56 rings, 2009-1954."
201024,CACO,NA,core not measured,2011,222.7,Carya cordiformis,8/3/2010,8/4/2010,,,0,
201083,CACO,NA,core not measured,2013,224.2,Carya cordiformis,8/2/2010,8/5/2010,,,0,
201191,ULRU,included,,2011,164.2,Ulmus rubra,8/3/2010,8/6/2010,10/8/2010,38,0,"10/8/10, JM: 38 rings, 2009-1972."
201261,JUNI,included,"outer rings missing, core broken",2013,454.1,Juglans nigra,8/2/2010,8/5/2010,1/10/2011,69,0,"8/2/10, CL: pith of tree rotten. Only bored <10 cm before spin out; 1/10/11, JM: 69 rings, 2009-1941."
201332,QUAL,included,rotted and missing outer years (-4),2015,451.4,Quercus alba,8/3/2010,8/4/2010,9/17/2010,99,0,"8/3/10, CL: only could core approximately 15 cm before spin out; 9/17/10, JM: 99 rings, 2009-1911. Between ring 63 and 64, there is a rotted section but no substantial core, so I did not include it in my measurement; 11/9/10, JM: There is a lot of rotted wood, so deleted all rings after 64. Cofecha then suggests 4 missing rings in the beginning, and although the tree then produced small rings, I can't find any missing ones."
201404,CAOVL,NA,core not measured,2015,189.1,Carya ovalis,8/3/2010,8/4/2010,,,0,"8/3/10, CL: center of tree rotten."
202096,LITU,NA,core not measured,2021,121.9,Liriodendron tulipifera,3/8/2011,3/10/2011,,,,
202103,QUPR,included,low correlation,2022,108.4,Quercus prinus,3/8/2011,3/10/2011,4/7/2011,55,0,"4/7/11, JM: 55 rings, 2009-1955."
202135,QUPR,included,,2023,405.2,Quercus prinus,8/3/2010,8/5/2010,9/20/2010,86,0,"9/20/10, JM: 86 rings, 2009-1924."
202162,LITU,included,,2024,260.5,Liriodendron tulipifera,8/3/2010,8/10/2010,10/6/2010,30,0,"10/6/10, JM: 30 rings, 2009-1980."
202230,QUPR,included,,2018,560.3,Quercus prinus,8/3/2010,UNK,10/13/2010,107,0,"10/13/10, JM: 107 rings, 2009-1903."
202247,NYSY,NA,core not measured,2018,153.3,Nyssa sylvatica,8/3/2010,8/4/2010,,,0,.
202324,QUPR,included,shifted -3,2021,104.8,Quercus prinus,3/8/2011,3/10/2011,3/28/2011,79,0,"3/28/11, JM: 79 rings, 2009-1931."
202330,CAOVL,NA,core not measured,2022,195.9,Carya ovalis,8/3/2010,8/5/2010,,,0,
202379,FRAM,included,"very low correlation, random matches, very narrow early rings, no clear match",2025,454.2,Fraxinus americana,8/3/2010,8/4/2010,1/3/2011,137,0,"1/3/11, JM: 137 rings, 2009-1973. First 30 rings narrow."
202388,ULRU,included,,2025,233.9,Ulmus rubra,8/3/2010,8/5/2010,10/7/2010,85,0,"10/7/10, JM: 85 rings, 2009-1925."
202496,QURU,included,,2026,230.1,Quercus rubra,8/3/2010,8/10/2010,10/5/2010,95,0,"10/5/10, JM: 95 rings, 2009-1915; 12/16/10, JM: re-measured core, improved correlation."
202518,ULRU,included,,2027,197.8,Ulmus rubra,8/3/2010,8/6/2010,10/7/2010,60,0,"10/7/10, JM: 60 rings, 2009-1950."
202528,FRAM,included,possibly better correlation at -2,2027,155.7,Fraxinus americana,8/3/2010,8/5/2010,1/4/2011,51,0,"8/3/10, DC: core looked okay, but tree was partially dead; 1/4/11, JM: 51 rings, 2009-1959. First 18 rings very narrow, and scar running through them."
202536,FRAM,included,,2028,419.5,Fraxinus americana,8/3/2010,8/5/2010,1/3/2011,84,0,"1/3/11, JM: 84 rings, 2009-1926."
202555,LITU,included,low correlation,2029,723.6,Liriodendron tulipifera,8/3/2010,8/10/2010,11/12/2010,83,0,"11/13/10, JM: 83 rings, 2009-1927. Ring 46 very narrow."
202570,ULRU,included,,2031,178.8,Ulmus rubra,8/3/2010,8/6/2010,1/6/2011,47,0,"1/6/11, JM: 47 rings, 2009-1963. Gap in wood around ring 14, assume the next ring is on following piece of core."
202585,JUNI,included,,2032,405,Juglans nigra,8/10/2010,8/25/2010,1/11/2011,86,0,"1/11/10, JM: 86 rings, 2009-1924."
202775,FRAM,included,,2027,793.2,Fraxinus americana,8/3/2010,8/10/2010,1/7/2011,125,0,"1/7/11, JM: 125 rings, 2009-1885."
202911,ULRU,included,,2029,176.8,Ulmus rubra,8/10/2010,8/29/2010,10/8/2010,68,0,"10/8/10, JM: 68 rings, 2009-1942."
202924,ULRU,included,,2030,309.1,Ulmus rubra,8/4/2010,8/5/2010,1/6/2011,59,0,"1/6/11, JM: 58 rings, 2009-1952. Core in terrible condition, first half twisted, best estimate of ring boundaries."
202933,FRAM,included,"very low correlation, shifted +1, looks like last year measured is 2010",2030,227.8,Fraxinus americana,8/4/2010,8/10/2010,1/4/2011,50,0,"1/4/11, JM: 50 rings, 2009-1960. Rings 1-7 very narrow."
202941,JUNI,included,,2031,485,Juglans nigra,8/4/2010,8/6/2010,1/11/2011,102,0,"1/11/10, JM: 102 rings, 2009-1908."
202963,ULRU,included,,2032,220.2,Ulmus rubra,8/10/2010,8/26/2010,10/7/2010,41,0,"10/7/10, JM: 41 rings, 2009-1969."
