Census date,Observer name,Stake,Plot,Fence,Tag #,SpCode,Height 2012,Notes 2012,Height.cm 2014,Notes 2014,x,y,%L,Invasive1,%invasive1,Invasive2,%invasive2,Invasive3,%invasive3,Invasive4,%invasive4
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1854,libe,NA,NN,NA,"D, TR",NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1855,fram,12.8,,21,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1856,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1857,libe,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1858,fram,9.9,TR,NA,tag removed in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1859,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1860,fram,6.5,TR,NA,tag removed in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1861,fram,9.7,TR,NA,tag removed in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1862,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1863,fram,12.7,,NA,"D, TR",NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1864,libe,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1865,libe,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1866,fram,NA,NN,NA,NN,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1867,fram,8.7,TR,NA,tag removed in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1868,astr,32.6,,38,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1869,fram,NA,NN,NA,"D, TR",NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1870,fram,8.9,TR,13,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1871,fram,NA,NN,NA,NN,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1872,fram,12.5,,10,tag re-attached,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1873,fram,9.2,TR,15,TR 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1874,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1875,fram,16.0,,15,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1876,fram,NA,NN,NA,NN,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1877,fram,14.0,,11.5,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1878,fram,9.6,TR,NA,tag removed in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1879,libe,56.0,,57,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1880,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1881,fram,12.1,,NA,"D, TR",NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1882,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1883,fram,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1884,libe,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1885,fram,10.6,,NA,"D, TR",NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,1886,fram,10.5,,10,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,228-00,fram,NA,NA,13,New 2014; i.d. not sure,0.20,0.00,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,4249-00,fram,9.1,New 2012,13,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,4411-00,loja,NA,"TR, D",NA,dead in 2012,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,4412-00,smsp,55.0,,64.5,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,6232-00,fram,12.1,,11,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,6266-00,unk,NA,NA,10,New 2014,0.25,0.95,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,libe,7.4,New 2012,NA,NF,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,fram,10.1,,NA,NF,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,libe,8.0,New 2012,NA,NF,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,fram,8.1,New 2012,9,,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,fram,8.4,New 2012,NA,NF,NA,NA,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,fram,NA,NA,6,New 2014,0.90,0.50,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,fram,NA,NA,9,New 2014,0.50,0.50,80,loja,2,None,0,None,0,None,0
7/22/2014,"Lewis A, Lavelle",1202,West,TRUE,,loja,NA,NA,30,New 2014; growing on 4412-00,NA,NA,80,loja,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,492,paqu,12.8,,4,,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,493,paqu,17.7,,10,looks dead,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,494,litu,NA,"TR, D",NA,dead in 2012,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,495,ceca,86.5,,111,,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,496,libe,16.9,,NA,"D, TR",NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,497,libe,26.9,,14,broken,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,498,fram,NA,,NA,NN,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,499,libe,11.4,,NA,"D, TR",NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,500,libe,6.5,TR,NA,tag removed in 2012,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,701,libe,11.8,,NA,"D, TR",NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,702,vitis,NA,,NA,NN,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,703,fram,NA,"TR, D",NA,dead in 2012,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,6891,paqu,17.6,,8,,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,3207-00,paqu,NA,,14,New 2014,0.20,0.30,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,4218-00,libe,12.1,,14,,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,6157-00,libe,NA,,13.5,New 2014,0.20,0.00,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,6712-00,ceoc,NA,,16,New 2014,0.00,0.70,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,,litu,4.0,New 2012,NA,NF,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,,vitis,7.7,New 2012,NA,NF,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,,libe,10.9,,NA,NF,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,East,TRUE,,libe,9.4,New 2012,NA,NF,NA,NA,75,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,704,libe,9.7,,NA,NN,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,705,CASP,11.6,,10,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,706,fram,22.6,,24,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,707,CASP,16.9,,18,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,708,fram,21.0,,22,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,709,ceca,NA,,NA,NN,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,710,ceca,42.6,,50,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,711,vitis,NA,"TR, NOP",NA,NN,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,712,ceca,55.0,,79,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,713,fram,37.6,,45,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,714,libe,13.1,,NA,NN,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,715,libe,NA,,NA,NN,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,716,libe,34.6,,42,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,717,libe,9.6,TR,NA,tag removed in 2012,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,4397-00,paqu,NA,"TR, D",NA,dead in 2012,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,1964-00,libe,11.2,,18,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,644-00,vitis,12.6,,12,,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,,litu,3.2,New 2012,NA,NF,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,,libe,5.6,New 2012,NA,NF,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,South,TRUE,,paqu,11.9,,NA,NF,NA,NA,80,alpe,2,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,718,libe,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,719,libe,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,720,fram,14.9,,21,,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,721,fram,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,722,libe,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,723,cato,12.2,,18,,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,724,tora,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,725,fram,12.5,,13,,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,726,fram,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,727,libe,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,728,libe,NA,"TR, D",NA,dead in 2012,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,729,libe,NA,,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,6570,libe,8.6,TR,NA,NN,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,6695,fram,25.9,,32,,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,1445-00,libe,29.1,,25,,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,1965-00,libe,NA,,32,New 2014,0.10,1.00,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,6180-00,fram,9.3,New 2012,12,"picture taken, needs i.d., maybe acne?",NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,litu,4.4,New 2012,5,,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,litu,5.2,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,litu,6.6,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,litu,6.9,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,litu,7.4,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,tora,37.0,,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,vitis,8.5,New 2012,NA,NF,NA,NA,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,tora,NA,,7,"New 2014, not tagged bc allergies",0.20,0.10,90,NA,0,None,0,None,0,None,0
7/8/2014,"Lewis A, Lavelle",1205,West,TRUE,,libe,NA,,8,New 2014,0.10,0.30,90,NA,0,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3471,acru,NA,,NA,NN,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3472,fram,NA,,NA,"D, TR",NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3473,fram,NA,,NA,NN,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3474,fram,NA,,NA,"D, TR",NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3475,fram,NA,,NA,NN,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3476,fram,NA,,NA,NN,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3477,fram,NA,,NA,NN,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,3478,caco,NA,,NA,NN,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,,fram,NA,,NA,NF,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,,vitis,NA,,NA,NF,NA,NA,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,,paqu,NA,,5,New 2014,0.10,0.70,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,East,FALSE,,paqu,NA,,3,New 2014,0.80,0.40,0,mivi,30,None,0,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3479,nysy,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3480,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3481,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3482,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3483,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3484,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3485,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3486,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3487,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3488,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3489,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3490,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3491,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3492,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3493,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3494,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3495,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,3496,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,2323-00,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,2327-00,prav,26.5,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,2335-00,fram,NA,,NA,NN,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,10.5,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,17.5,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,fram,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,litu,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,litu,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,litu,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,litu,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,South,FALSE,,vitis,NA,,NA,NF,NA,NA,40,mivi,30, alpe,4,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3497,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3498,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3499,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3500,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3501,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3502,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3503,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,3504,fram,NA,,NA,NN,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,6557-00,libe,41.9,,35,,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/2/2014,"Gonzalez, Lewis A",1217,West,FALSE,,fram,NA,,NA,NF,NA,NA,2,mivi,80, alpe,1,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3356,fram,NA,,NA,NN,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3357,fram,7.5,,9.5,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3358,paqu,4.5,,10,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3359,fram,11.5,,NA,"D, TR",NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3360,nysy,17.0,,18,browsed,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3361,nysy,4.0,,11,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3362,fram,NA,"TR, D",NA,dead in 2012,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3363,fram,NA,,NA,NN,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3364,fram,6.5,,NA,"D, TR",NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3365,fram,9.2,,11.5,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3366,casp,NA,"TR, D",NA,dead in 2012,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3367,fram,6.5,,11.5,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3368,fram,6.6,,9.5,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3369,fram,8.0,,10.5,,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3370,fram,NA,,NA,NN,NA,NA,70,mivi,70,None,0,None,0,None,0
6/16/2014,"Gonzalez, Lewis A",1226,East,FALSE,3371,fram,9.5,,16.5,,NA,NA,70,mivi,70,None,0,None,0,None,0
